-0.939661,0.159432,-0.67238,0.971967,-1.094412,0.741869,1.225214,-1.085412,1.169889,-0.830991,-6.684572,-7.706929
1.45475,-0.500372,0.519389,-0.985472,0.650831,-0.980509,-1.462155,1.413206,-0.743517,0.656592,-8.901965,-23.396153
0.257544,0.25369,2.077857,0.087962,0.031551,0.604079,0.150267,0.044915,-0.205372,0.771022,-14.473598,-18.375686
1.243478,-1.348691,-1.039079,-1.174902,0.707129,-1.738355,-1.223277,1.948624,-1.162075,0.771022,-9.020144,-23.11033
0.750511,0.347948,1.802833,0.087962,0.594533,0.328499,-0.387207,0.877788,-1.042487,0.713807,-13.62589,-19.277762
-1.221357,0.065175,-1.130753,1.540256,-1.15071,0.466289,1.046056,-0.847448,1.767829,-0.716562,-5.58022,-6.543582
-0.305847,0.630721,-0.030658,1.287683,-0.925518,1.01745,1.284933,-0.787957,1.409065,-0.659347,-8.828514,-10.428347
-0.798814,0.819237,-0.397357,1.350826,-0.812921,1.01745,0.74746,-0.490503,0.57195,-0.773776,-8.82209,-10.295248
0.891359,1.761814,1.161111,0.466821,0.481937,0.672974,-0.028891,0.877788,-0.265166,0.771022,-14.8639,-18.260225
-1.080509,-1.537207,-0.67238,0.529964,-1.207009,-0.222662,1.464091,-1.144902,0.990508,-1.288709,-2.904631,-3.406729
-1.221357,0.25369,-0.489031,0.529964,-1.038114,0.535184,1.404372,-0.96643,0.631744,-0.888206,-7.741796,-9.034357
-0.869237,1.950329,0.152691,1.03511,-1.432201,1.844191,0.926617,-0.490503,0.930714,-0.544917,-11.311678,-13.268726
-0.305847,1.007752,2.077857,-0.101468,-0.306238,0.121813,-0.208049,0.461352,-0.324959,0.771022,-14.537761,-18.304429
-0.446694,0.724979,-0.030658,0.908824,-1.319605,1.01745,1.284933,-0.728466,1.648241,-0.830991,-5.886943,-6.767766
0.750511,0.913494,1.436135,-0.038324,0.650831,-1.118299,-0.685804,0.34237,-0.683723,0.370518,-13.416577,-19.27736
1.173054,0.065175,0.152691,-0.796043,0.36934,-1.324984,-1.04412,1.115751,-1.162075,0.484948,-11.149767,-21.40872
1.173054,0.630721,1.252786,-0.038324,0.256744,-0.704928,-0.924681,0.937279,-0.265166,0.484948,-11.873047,-20.782406
0.680087,0.347948,2.077857,-0.164611,-0.081045,0.672974,-0.088611,0.937279,-0.444547,-0.0872,-14.092061,-18.706177
-1.503052,0.065175,-0.67238,1.098253,-1.375903,0.672974,0.807179,-1.204393,1.528653,-1.345924,-4.837471,-5.736474
0.116696,1.573298,1.34446,0.340535,-0.024747,1.01745,0.030828,0.937279,0.87092,0.313304,-14.783299,-17.402535
0.680087,-0.406114,0.244365,-1.364332,1.495304,-1.118299,-0.924681,1.234733,-1.341457,1.514813,-6.554101,-25.428014
1.595597,0.159432,1.436135,-0.669756,0.763428,-0.980509,-0.685804,1.05626,-0.803311,0.427733,-11.703957,-20.962104
1.806869,-0.123341,1.069437,-0.669756,0.763428,-0.842718,-1.282997,1.115751,-1.221869,0.256089,-10.617013,-21.76211
-1.855171,-0.217599,-0.67238,0.84568,-0.925518,0.397394,1.464091,-1.561339,1.409065,-0.888206,-7.065645,-8.367859
0.680087,1.007752,2.261206,0.277392,0.538235,0.741869,0.508582,0.223388,0.930714,0.313304,-14.959775,-17.450373
-1.080509,0.065175,-0.489031,0.593108,-0.925518,0.948555,1.284933,-1.085412,1.289477,-1.288709,-6.713302,-7.948377
0.398392,-0.783145,-0.030658,-0.922329,1.044918,-0.704928,-1.103839,0.461352,-1.102281,1.629243,-3.760207,-27.828342
1.736445,-0.217599,0.611064,-1.238045,0.538235,-1.118299,-1.282997,1.234733,-1.221869,0.713807,-11.347781,-21.281812
1.173054,-0.971661,-0.489031,-0.922329,0.707129,-1.738355,-1.103839,1.829642,-1.341457,0.256089,-9.263446,-23.049977
1.313902,0.724979,0.977762,-1.490618,0.538235,-0.429348,-0.626084,0.461352,-0.444547,0.313304,-12.083711,-20.550908
0.327968,1.573298,-0.030658,0.151105,-0.53143,0.948555,0.508582,0.580333,-0.085784,0.256089,-13.6035,-16.006923
1.173054,-0.217599,-1.130753,-1.427475,0.819726,-1.049404,-1.462155,1.472697,-1.221869,0.885451,-7.81593,-24.334653
-1.080509,0.25369,-0.764055,1.22454,-1.038114,0.810764,0.68774,-0.847448,1.648241,-0.830991,-5.560035,-6.492207
2.01814,-0.217599,0.702738,-0.796043,0.98862,-0.429348,-1.282997,1.353715,-0.564135,0.942666,-10.594954,-21.890452
1.384326,0.347948,1.069437,0.024819,0.538235,-0.153767,-1.103839,0.937279,-0.623929,0.771022,-12.843706,-19.964916
-1.150933,0.442206,-1.039079,1.161396,-1.15071,-0.291557,1.284933,-1.144902,1.409065,-0.945421,-7.067672,-8.320208
1.595597,-0.500372,1.252786,-0.796043,1.044918,-0.704928,-0.745523,1.234733,-0.863105,0.370518,-10.187529,-22.283535
1.45475,-0.59463,-0.580706,-1.048616,1.382708,-0.842718,-0.924681,1.532187,-0.922899,1.285954,-6.993633,-25.04207
0.257544,-1.160176,0.33604,-1.490618,1.270111,-1.256089,-1.282997,0.461352,-1.162075,1.514813,-3.908288,-27.6072
-0.305847,0.819237,0.152691,1.161396,-0.869219,0.879659,0.986337,-1.025921,1.050302,-1.231494,-10.287604,-12.138673
-1.503052,0.347948,-0.764055,0.84568,-1.038114,0.259603,1.464091,-1.144902,0.452362,-1.17428,-7.785905,-9.065343
1.313902,-0.123341,1.619484,0.087962,0.087849,-0.360453,-0.745523,0.758806,-0.743517,0.427733,-12.020811,-20.675392
-0.869237,-0.217599,-0.489031,0.719394,-1.038114,0.190708,1.225214,-1.204393,0.27298,-1.403138,-3.357464,-3.905157
0.257544,-0.500372,-1.222428,-0.796043,1.833093,-1.66946,-0.9844,0.580333,-1.162075,1.343169,-5.00244,-26.751078
-0.024151,0.25369,-0.489031,0.782537,-0.981816,-0.084872,-0.14833,-0.490503,0.512156,-0.544917,-12.02685,-14.103089
-0.72839,0.630721,-0.305682,1.540256,-1.319605,0.397394,1.523811,-1.085412,0.631744,-0.659347,-7.88712,-9.331056
1.173054,-0.217599,1.436135,-0.417184,0.481937,-0.015977,-0.387207,0.937279,-1.102281,0.198874,-12.566831,-20.186338
1.736445,-0.783145,-0.030658,-1.174902,0.313042,-1.256089,-1.163558,1.472697,-1.401251,0.599377,-10.041116,-22.365893
0.468816,0.347948,1.711159,0.151105,0.200446,0.672974,0.329424,0.461352,0.392568,0.484948,-14.942467,-17.544134
-1.221357,-0.029083,-0.489031,0.593108,-1.375903,-0.429348,1.404372,-1.085412,0.751332,-0.888206,-3.563395,-4.232569
-0.939661,-0.59463,-1.039079,1.098253,-1.601096,0.328499,0.807179,-1.204393,1.169889,-1.002635,-1.384994,-1.608224
0.53924,-0.877403,-0.764055,-1.680048,1.157515,-0.704928,-1.282997,1.532187,-0.982693,0.427733,-8.982898,-23.273612
0.046273,-1.254434,-0.305682,-0.985472,1.833093,-1.187194,-1.04412,0.34237,-0.863105,1.343169,-4.817162,-26.905665
0.820935,-1.254434,-0.67238,-0.796043,1.6079,-1.187194,-1.223277,0.401861,-1.341457,1.171525,-4.856835,-26.811808
-1.432628,0.347948,-1.130753,1.413969,-0.700325,0.672974,1.464091,-0.96643,1.409065,-1.002635,-4.605928,-5.411807
-1.010085,0.724979,-0.855729,1.350826,-0.812921,0.810764,1.046056,-1.263884,0.631744,-0.716562,-7.377831,-8.672223
-1.010085,-0.217599,-1.039079,0.84568,-1.038114,0.604079,0.926617,-1.799302,1.409065,-1.345924,-3.278152,-3.834373
1.736445,-0.311856,-0.764055,-1.490618,0.98862,-0.704928,-1.342716,1.353715,-1.221869,0.599377,-9.29864,-23.002079
0.116696,-0.217599,-0.214007,1.098253,-0.475132,0.190708,0.209986,-0.074066,0.512156,-0.716562,-11.963184,-14.10927
0.257544,-1.160176,0.152691,-1.301188,0.98862,-1.256089,-0.9844,1.353715,-1.221869,1.228739,-6.854959,-25.023684
-0.024151,0.819237,-0.67238,1.161396,-0.53143,1.224135,0.389144,0.044915,0.27298,-0.373273,-12.755444,-14.918003
-1.080509,0.159432,-1.589126,0.908824,-1.432201,0.604079,0.209986,-0.906939,1.528653,-1.231494,-2.534846,-2.864984
-0.587542,-1.065918,-0.67238,1.22454,-0.700325,0.604079,1.523811,-1.323375,0.452362,-0.716562,-7.278783,-8.380443
1.173054,0.25369,1.436135,0.024819,0.313042,-0.015977,-0.685804,1.115751,-0.564135,0.370518,-12.610645,-20.10544
-1.855171,0.630721,-2.047499,0.782537,-1.094412,0.466289,1.344653,-1.739811,0.990508,-0.830991,-6.627768,-7.788559
0.257544,-2.102753,-0.030658,-0.985472,1.157515,-1.049404,-1.103839,0.401861,-1.221869,1.514813,-3.674172,-27.763437
0.468816,-1.065918,-0.214007,-1.111759,0.876024,-1.462774,-1.04412,0.877788,-0.803311,1.743672,-3.587658,-27.920366
-1.714324,-0.217599,-0.764055,0.84568,-1.038114,0.672974,1.284933,-1.144902,0.691538,-0.830991,-4.464819,-5.261262
-1.221357,-0.029083,-0.397357,0.087962,-1.375903,0.741869,0.866898,-1.739811,0.392568,-1.17428,-4.165259,-4.898929
-1.150933,0.347948,-0.397357,0.340535,-1.094412,0.604079,1.046056,-1.323375,1.409065,-1.231494,-2.947734,-3.506141
0.468816,-0.500372,-1.405777,-1.238045,1.833093,-1.049404,-1.282997,0.461352,-1.341457,1.343169,-4.276076,-27.377668
-0.869237,-0.029083,-0.67238,1.161396,-1.094412,0.397394,1.165495,-1.323375,1.289477,-1.05985,-2.755442,-3.263567
-0.869237,0.724979,-0.67238,1.287683,-0.812921,1.29303,0.926617,-0.96643,1.409065,-0.716562,-9.312513,-10.995149
0.046273,1.479041,0.061016,0.151105,-0.024747,0.672974,0.030828,0.104406,0.512156,-0.659347,-13.517548,-15.814277
-1.432628,-0.029083,-1.222428,0.403678,-1.432201,0.535184,0.448863,-0.906939,0.87092,-1.231494,-2.350628,-2.722475
-1.080509,1.667556,-0.397357,1.287683,-1.207009,1.706401,0.926617,-0.847448,-0.085784,-0.945421,-10.765984,-12.620342
-0.235423,1.384783,-0.397357,1.287683,-1.094412,1.637506,0.807179,-0.431012,0.57195,-1.231494,-10.66985,-12.542076
-1.573476,0.159432,-0.67238,0.719394,-0.700325,0.604079,1.344653,-1.085412,1.169889,-1.117065,-2.720918,-3.04191
0.891359,2.233103,1.34446,-0.101468,-0.362536,0.604079,-0.208049,0.937279,0.213186,0.828236,-14.664827,-17.075808
0.961783,-1.537207,0.152691,-1.174902,0.425639,-1.187194,-1.282997,1.05626,-1.221869,0.771022,-10.997831,-21.44239
-0.657966,0.25369,-0.489031,1.22454,-1.038114,1.29303,1.225214,-0.787957,0.57195,-0.602132,-9.033917,-10.6517
1.032206,1.479041,1.252786,-0.859186,0.707129,0.810764,0.269705,0.401861,0.631744,0.484948,-14.98708,-17.952282
0.398392,-1.442949,-0.305682,-1.680048,1.495304,-1.531669,-0.9844,0.818297,-1.162075,1.343169,-5.72846,-25.922227
0.609663,0.819237,1.619484,-0.417184,0.200446,0.879659,0.269705,0.461352,0.392568,0.484948,-14.574753,-17.18144
-0.939661,-0.500372,-0.67238,1.350826,-0.644027,0.604079,1.284933,-0.847448,1.409065,-0.945421,-9.357808,-11.023944
-0.587542,1.007752,0.061016,1.161396,-0.869219,1.568611,0.68774,-0.847448,0.751332,-0.830991,-11.21098,-13.263379
0.680087,1.761814,0.061016,0.024819,-0.306238,0.397394,0.030828,0.223388,0.512156,0.427733,-14.671494,-17.157524
-0.869237,-0.59463,-0.855729,1.477112,-0.869219,1.01745,1.404372,-1.501848,0.631744,-0.716562,-7.278942,-8.521287
-1.080509,-1.160176,0.152691,-0.859186,0.876024,-1.049404,-1.103839,-0.014576,-1.221869,1.743672,-1.997257,-29.261191
-1.150933,0.159432,-1.130753,1.161396,-0.587729,1.361925,0.508582,-0.96643,0.631744,-1.002635,-10.942514,-12.859008
-0.869237,1.007752,0.611064,0.719394,-0.475132,1.568611,1.284933,-1.085412,1.050302,-0.888206,-11.849784,-13.821102
-1.291781,0.724979,0.427715,0.529964,-0.700325,0.466289,1.464091,-0.431012,0.87092,-0.945421,-10.419392,-12.261797
-1.714324,-0.029083,0.886087,1.03511,-0.137343,1.086345,0.329424,-0.252539,0.033804,-0.430488,-11.585002,-13.749234
0.53924,0.347948,1.711159,-0.54347,0.594533,-0.636033,-0.387207,0.639824,-0.384753,0.542163,-12.827149,-19.909963
-0.869237,1.196267,0.427715,1.161396,-0.24994,1.43082,0.448863,-0.490503,0.27298,-0.430488,-12.786912,-14.990017
-0.446694,0.25369,0.152691,0.719394,-0.925518,0.810764,0.68774,-1.323375,0.57195,-0.830991,-8.327075,-9.69442
0.046273,-0.59463,-0.947404,-0.922329,1.6079,-1.66946,-1.282997,0.877788,-1.221869,1.285954,-5.105409,-26.608806
0.750511,-0.59463,0.152691,-1.869477,1.495304,-0.911613,-1.223277,1.234733,-1.341457,1.057095,-6.659106,-25.37499
0.680087,0.724979,2.352881,0.593108,0.425639,0.672974,0.329424,0.163897,0.512156,0.198874,-14.976213,-17.571339
0.468816,-2.291269,0.152691,-1.806334,1.6079,-1.876145,-0.745523,0.877788,-1.162075,1.457598,-3.731382,-27.748592
-0.869237,-0.59463,-0.67238,0.087962,-1.207009,0.672974,1.404372,-1.382866,0.930714,-1.117065,-3.256321,-3.765453
-0.798814,-0.029083,-0.580706,0.84568,-1.207009,0.328499,1.344653,-0.847448,1.528653,-1.288709,-3.177754,-3.867887
0.257544,-0.971661,-0.947404,-0.796043,1.270111,-1.393879,-0.805242,0.937279,-1.162075,1.629243,-2.773239,-28.514414
0.046273,-1.442949,-1.86415,-0.985472,1.833093,-0.980509,-0.924681,0.520842,-1.162075,1.457598,-5.395286,-26.356792
-0.939661,0.724979,-0.489031,0.656251,-0.812921,-0.291557,1.523811,-1.561339,1.289477,-0.945421,-6.350027,-7.419936
1.45475,-1.160176,0.061016,-1.238045,0.763428,-1.324984,-1.342716,1.472697,-1.162075,0.713807,-8.16746,-23.998806
0.046273,-1.537207,-0.489031,-0.859186,1.270111,-1.049404,-1.462155,0.461352,-1.162075,1.686457,-2.814242,-28.690317
-0.939661,0.159432,-0.855729,0.593108,-1.15071,0.397394,0.926617,-0.728466,0.930714,-1.231494,-2.290485,-2.539053
0.53924,-0.877403,-0.397357,-1.680048,1.157515,-1.187194,-1.282997,0.937279,-1.341457,1.629243,-3.300998,-28.103607
-1.080509,-0.123341,-0.489031,1.287683,-1.488499,0.397394,1.046056,-0.906939,0.930714,-1.117065,-7.257425,-8.317236
0.046273,1.384783,0.794413,0.529964,-0.981816,1.568611,-0.506646,-0.728466,0.631744,-0.602132,-13.071338,-15.334395
-1.010085,-0.217599,-1.039079,0.403678,-1.488499,0.672974,0.926617,-1.263884,0.990508,-1.17428,-3.616605,-4.062723
1.595597,-0.59463,-0.030658,-1.048616,0.819726,-0.980509,-1.342716,1.472697,-1.042487,0.713807,-9.588222,-22.824457
-1.150933,-0.123341,-2.322523,0.593108,-1.319605,0.604079,0.866898,-1.323375,1.050302,-1.345924,-2.533525,-3.020137
0.750511,2.044587,1.619484,0.277392,-0.024747,0.879659,-0.208049,0.877788,0.811126,0.771022,-14.749062,-17.102962
-1.573476,-0.029083,-0.855729,0.719394,-1.038114,0.879659,1.284933,-1.561339,0.57195,-0.830991,-4.690152,-5.396394
1.313902,-0.688887,1.711159,-1.048616,0.538235,-0.842718,-0.566365,0.639824,-0.564135,0.771022,-12.191604,-20.398105
1.595597,-1.442949,0.427715,-1.111759,1.157515,-0.980509,-1.342716,1.175242,-0.982693,1.057095,-8.607922,-23.664139
-1.925595,0.630721,0.061016,1.161396,-0.869219,0.948555,0.986337,-0.847448,0.213186,-0.487703,-9.962209,-11.724453
1.45475,-0.688887,1.619484,-1.048616,0.481937,-0.980509,-0.864962,0.044915,-0.504341,0.771022,-12.264488,-20.423617
-1.080509,0.065175,-0.580706,0.340535,-1.207009,0.466289,1.464091,-1.204393,0.811126,-1.231494,-7.024541,-8.234682
0.468816,0.819237,1.436135,0.024819,0.087849,-1.118299,-0.028891,0.877788,-0.743517,0.542163,-14.026246,-18.8851
-0.587542,0.065175,-0.305682,1.477112,-0.869219,0.948555,0.866898,-0.787957,1.050302,-0.602132,-8.537481,-9.965658
-0.517118,0.347948,-0.030658,0.593108,-0.475132,1.568611,1.284933,-1.085412,0.691538,-0.830991,-10.685189,-12.476839
0.468816,-0.783145,-1.039079,-0.859186,1.833093,-1.393879,-0.924681,0.461352,-1.102281,1.285954,-4.70726,-26.969194
0.18712,1.573298,1.069437,0.277392,0.313042,0.948555,-0.14833,1.115751,0.033804,-0.544917,-13.959399,-16.434924
-0.024151,-1.160176,-0.214007,-0.985472,1.495304,-1.256089,-0.864962,0.223388,-1.281663,1.572028,-3.290484,-28.092153
-0.657966,-1.442949,-0.305682,-1.364332,0.538235,-1.118299,-1.342716,0.34237,-1.221869,1.972531,-1.742219,-29.450031
-1.784747,-0.029083,-2.505872,0.529964,-1.488499,0.672974,0.508582,-1.263884,1.409065,-1.288709,-1.633454,-1.840048
-0.517118,0.25369,0.061016,0.214248,-0.981816,0.741869,0.926617,-0.847448,1.528653,-0.659347,-5.931093,-6.834156
0.046273,0.819237,0.886087,0.466821,-0.081045,0.810764,0.150267,0.104406,0.751332,-0.430488,-13.425952,-15.795109
0.680087,1.761814,1.619484,0.277392,0.707129,0.810764,0.269705,0.401861,-0.564135,0.599377,-14.224953,-16.711551
-0.37627,1.007752,-0.397357,0.529964,-0.812921,1.775296,0.986337,-1.085412,0.691538,-1.231494,-9.646293,-11.30997
1.595597,0.065175,1.34446,-1.048616,0.932322,-0.429348,-1.282997,1.115751,-0.564135,0.599377,-11.017499,-21.443543
-0.587542,0.536463,0.886087,0.719394,-0.24994,0.879659,0.448863,-0.193048,0.033804,-0.602132,-13.063633,-15.223847
-0.798814,0.159432,-0.305682,-0.796043,-1.094412,0.397394,1.523811,-0.906939,1.409065,-1.288709,-4.34366,-5.076288
-1.291781,0.25369,-1.955824,0.466821,-1.15071,0.328499,1.344653,-1.204393,1.409065,-0.773776,-6.189207,-7.24822
-1.150933,0.159432,-0.67238,0.782537,-0.869219,0.604079,1.284933,-1.085412,1.169889,-0.773776,-6.499662,-7.678818
0.327968,2.044587,1.069437,0.403678,0.481937,0.259603,-0.208049,0.520842,-0.324959,0.427733,-14.963425,-17.827313
0.116696,-1.442949,-1.589126,-1.174902,1.720497,-0.980509,-1.342716,0.223388,-1.341457,1.514813,-5.296011,-26.440755
0.609663,-0.59463,0.061016,-1.743191,1.495304,-0.911613,-0.924681,-0.074066,-0.982693,1.400384,-3.84879,-27.681198
0.257544,-1.631465,-0.030658,-1.680048,1.213813,-1.324984,-0.9844,0.461352,-1.341457,1.743672,-1.343193,-29.780374
-0.517118,0.25369,-0.489031,0.529964,-1.094412,0.397394,1.404372,-0.96643,0.990508,-0.716562,-6.624891,-7.771345
0.53924,1.667556,0.519389,0.340535,0.256744,0.397394,0.030828,-0.074066,-0.02599,0.084445,-14.303346,-16.825736
0.046273,1.290525,-0.489031,1.161396,-0.475132,0.397394,0.389144,-0.133557,0.213186,-1.231494,-12.489889,-14.596945
-0.939661,-0.406114,-0.030658,0.719394,-0.756623,0.466289,1.404372,-1.025921,0.990508,-1.002635,-6.597542,-7.57202
-0.657966,1.196267,-0.67238,1.287683,-0.981816,1.637506,1.284933,-0.431012,0.930714,-0.773776,-9.970371,-11.848684
-1.221357,0.630721,0.061016,1.03511,-0.812921,1.568611,0.926617,-0.31203,0.332774,-0.773776,-8.7231,-10.262114
1.10263,-0.783145,-0.397357,-1.490618,1.382708,-1.187194,-1.402435,0.937279,-1.341457,1.228739,-5.549056,-26.289184
0.18712,0.442206,0.794413,0.466821,0.538235,0.466289,0.74746,0.163897,0.631744,-0.316058,-14.901635,-17.588636
0.18712,-2.102753,0.244365,-1.680048,1.101217,-1.66946,-1.163558,0.520842,-1.341457,2.08696,-1.586022,-29.478239
1.45475,0.347948,0.794413,-0.038324,0.425639,-0.291557,-0.685804,0.639824,-0.444547,0.771022,-11.639801,-20.969989
-1.573476,-0.783145,-0.947404,1.477112,-1.094412,0.328499,1.523811,-1.323375,0.392568,-0.888206,-5.44674,-6.294185
1.45475,-0.500372,-0.030658,-1.238045,1.157515,-1.256089,-1.04412,1.829642,-1.102281,0.828236,-7.79354,-24.320957
-0.164999,0.630721,0.33604,0.656251,-0.081045,0.604079,0.807179,-0.490503,0.033804,-0.487703,-11.663802,-13.629995
0.750511,0.442206,1.986182,0.087962,0.425639,0.466289,-0.028891,0.34237,-0.803311,0.828236,-13.498453,-19.369374
1.243478,-0.029083,1.34446,-1.301188,0.594533,-0.291557,-1.282997,0.223388,-0.743517,0.599377,-11.468291,-21.144428
1.313902,1.196267,2.077857,0.277392,0.256744,-0.360453,-0.626084,0.461352,0.153392,0.256089,-14.933141,-18.103156
0.257544,-0.406114,-1.039079,-1.553761,1.382708,-1.118299,-0.9844,0.520842,-1.341457,1.285954,-4.967166,-26.719585
1.173054,-1.160176,-0.305682,-1.301188,0.932322,-0.773823,-1.04412,1.948624,-0.982693,0.942666,-8.439377,-23.784653
1.595597,-0.029083,1.619484,-0.796043,0.707129,-0.291557,-0.805242,0.461352,-0.803311,0.484948,-12.456329,-20.239772
-0.869237,0.630721,-0.489031,0.719394,-1.038114,0.672974,1.105775,-1.025921,0.811126,-0.830991,-4.388699,-5.064734
-1.080509,0.25369,-1.039079,1.161396,-1.15071,0.672974,1.404372,-1.085412,1.409065,-0.888206,-6.257862,-7.318794
-0.939661,-0.783145,0.061016,0.782537,-1.038114,0.259603,1.284933,-1.144902,1.289477,-0.830991,-6.783504,-8.02492
0.046273,0.442206,1.161111,0.529964,0.087849,0.879659,-0.088611,0.818297,-0.324959,0.370518,-14.03637,-16.304141
1.45475,-0.029083,1.527809,-0.669756,0.538235,-0.429348,-0.685804,0.996769,-0.922899,0.542163,-12.033768,-20.631746
-0.164999,1.007752,-0.397357,1.098253,-0.24994,0.328499,0.030828,-0.133557,0.631744,-0.373273,-11.886349,-14.056915
-1.010085,-0.59463,-2.597546,0.908824,-1.207009,0.259603,0.508582,-0.96643,1.050302,-1.17428,-1.584393,-1.738918
-1.150933,0.159432,-0.764055,0.782537,-1.15071,0.466289,1.523811,-0.96643,1.050302,-0.773776,-6.389858,-7.386499
